"","source","donor.continent","target","target.continent","time","value"
"21","Ireland","Europe","Afghanistan","Asia",2000,0.54
"25","Poland","Europe","Afghanistan","Asia",2000,0.02
"60","Canada","North America","Afghanistan","Asia",2000,6.66
"69","Austria","Europe","Afghanistan","Asia",2000,5.85
"123","Denmark","Europe","Afghanistan","Asia",2000,0.32
"161","Netherlands","Europe","Afghanistan","Asia",2000,10.17
"235","New Zealand","Oceania","Afghanistan","Asia",2000,0.11
"250","Italy","Europe","Afghanistan","Asia",2000,0.71
"298","Czech Republic","Europe","Afghanistan","Asia",2000,0.05
"309","Finland","Europe","Afghanistan","Asia",2000,4.96
"324","United States","North America","Afghanistan","Asia",2000,2.42
"408","Sweden","Europe","Afghanistan","Asia",2000,11.5
"425","Germany","Europe","Afghanistan","Asia",2000,10.63
"493","Switzerland","Europe","Afghanistan","Asia",2000,5.11
"532","Australia","Oceania","Afghanistan","Asia",2000,2.15
"599","Greece","Europe","Afghanistan","Asia",2000,0.06
"631","France","Europe","Afghanistan","Asia",2000,0.71
"669","Norway","Europe","Afghanistan","Asia",2000,12.57
"713","United Kingdom","Europe","Afghanistan","Asia",2000,12.65
"726","Luxembourg","Europe","Afghanistan","Asia",2000,0.18
"847","Japan","Asia","Afghanistan","Asia",2000,0.21
"997","Germany","Europe","Angola","Africa",2000,11.32
"1015","Denmark","Europe","Angola","Africa",2000,7.67
"1025","Netherlands","Europe","Angola","Africa",2000,11.65
"1064","Italy","Europe","Angola","Africa",2000,7.23
"1153","Korea","Asia","Angola","Africa",2000,8.61
"1212","Finland","Europe","Angola","Africa",2000,1.29
"1239","France","Europe","Angola","Africa",2000,7.7
"1241","Sweden","Europe","Angola","Africa",2000,17.12
"1267","Austria","Europe","Angola","Africa",2000,0.36
"1284","Spain","Europe","Angola","Africa",2000,16.21
"1295","Ireland","Europe","Angola","Africa",2000,1.67
"1316","United Kingdom","Europe","Angola","Africa",2000,8.27
"1334","Switzerland","Europe","Angola","Africa",2000,3.49
"1341","Canada","North America","Angola","Africa",2000,3.64
"1342","Australia","Oceania","Angola","Africa",2000,0.9
"1359","Portugal","Europe","Angola","Africa",2000,13.35
"1371","Norway","Europe","Angola","Africa",2000,16.59
"1418","Belgium","Europe","Angola","Africa",2000,1.34
"1538","United States","North America","Angola","Africa",2000,37.31
"1578","Poland","Europe","Angola","Africa",2000,0.03
"1620","Japan","Asia","Angola","Africa",2000,21.47
"1697","Luxembourg","Europe","Angola","Africa",2000,0.48
"1741","Italy","Europe","Armenia","Europe",2000,0.36
"1780","Japan","Asia","Armenia","Europe",2000,9.14
"1782","Netherlands","Europe","Armenia","Europe",2000,4.7
"1833","Switzerland","Europe","Armenia","Europe",2000,0.35
"1847","Luxembourg","Europe","Armenia","Europe",2000,0.2
"1859","Denmark","Europe","Armenia","Europe",2000,0.14
"1873","Sweden","Europe","Armenia","Europe",2000,0.71
"1887","Korea","Asia","Armenia","Europe",2000,0.03
"1920","Austria","Europe","Armenia","Europe",2000,0.58
"1936","Norway","Europe","Armenia","Europe",2000,2.11
"1945","Spain","Europe","Armenia","Europe",2000,0.04
"1954","France","Europe","Armenia","Europe",2000,2.53
"1961","Greece","Europe","Armenia","Europe",2000,3.26
"1976","Poland","Europe","Armenia","Europe",2000,0.18
"1992","Canada","North America","Armenia","Europe",2000,0.38
"1993","Finland","Europe","Armenia","Europe",2000,0.09
"2111","Germany","Europe","Armenia","Europe",2000,8.92
"2131","Czech Republic","Europe","Armenia","Europe",2000,0.05
"2170","United Kingdom","Europe","Armenia","Europe",2000,2.75
"2189","United States","North America","Armenia","Europe",2000,103.06
"2210","Czech Republic","Europe","Bangladesh","Asia",2000,0.13
"2257","Australia","Oceania","Bangladesh","Asia",2000,18.99
"2266","Sweden","Europe","Bangladesh","Asia",2000,31.85
"2320","Spain","Europe","Bangladesh","Asia",2000,0.02
"2327","Denmark","Europe","Bangladesh","Asia",2000,33.67
"2420","Ireland","Europe","Bangladesh","Asia",2000,1.15
"2464","Italy","Europe","Bangladesh","Asia",2000,0.19
"2549","Finland","Europe","Bangladesh","Asia",2000,0.63
"2633","Switzerland","Europe","Bangladesh","Asia",2000,14.62
"2645","Germany","Europe","Bangladesh","Asia",2000,36.68
"2667","Luxembourg","Europe","Bangladesh","Asia",2000,0.11
"2729","France","Europe","Bangladesh","Asia",2000,21.29
"2799","Canada","North America","Bangladesh","Asia",2000,38.46
"2824","Japan","Asia","Bangladesh","Asia",2000,201.62
"2860","Norway","Europe","Bangladesh","Asia",2000,18.38
"2951","Poland","Europe","Bangladesh","Asia",2000,0.01
"2953","Greece","Europe","Bangladesh","Asia",2000,0.05
"3000","Netherlands","Europe","Bangladesh","Asia",2000,32.63
"3005","Austria","Europe","Bangladesh","Asia",2000,0.53
"3036","United States","North America","Bangladesh","Asia",2000,62.54
"3048","New Zealand","Oceania","Bangladesh","Asia",2000,0.68
"3112","Korea","Asia","Bangladesh","Asia",2000,6.42
"3116","United Kingdom","Europe","Bangladesh","Asia",2000,103.36
"3213","France","Europe","Benin","Africa",2000,74.25
"3302","Korea","Asia","Benin","Africa",2000,0.01
"3303","Ireland","Europe","Benin","Africa",2000,0.06
"3313","Finland","Europe","Benin","Africa",2000,0.09
"3327","Switzerland","Europe","Benin","Africa",2000,6
"3415","Austria","Europe","Benin","Africa",2000,0.03
"3428","Italy","Europe","Benin","Africa",2000,19.07
"3431","United States","North America","Benin","Africa",2000,29.72
"3452","Germany","Europe","Benin","Africa",2000,21.72
"3474","Japan","Asia","Benin","Africa",2000,6.16
"3525","United Kingdom","Europe","Benin","Africa",2000,0.14
"3619","Denmark","Europe","Benin","Africa",2000,19.52
"3681","Sweden","Europe","Benin","Africa",2000,0.18
"3682","Spain","Europe","Benin","Africa",2000,0.48
"3713","Luxembourg","Europe","Benin","Africa",2000,0.78
"3826","Netherlands","Europe","Benin","Africa",2000,4.38
"3835","Belgium","Europe","Benin","Africa",2000,4.63
"3846","Canada","North America","Benin","Africa",2000,3.32
"3947","New Zealand","Oceania","Bhutan","Asia",2000,0.26
"4005","Ireland","Europe","Bhutan","Asia",2000,0.02
"4027","Korea","Asia","Bhutan","Asia",2000,0.1
"4051","Germany","Europe","Bhutan","Asia",2000,1.02
"4062","Netherlands","Europe","Bhutan","Asia",2000,3.19
"4115","Austria","Europe","Bhutan","Asia",2000,7.19
"4141","Denmark","Europe","Bhutan","Asia",2000,8.42
"4166","Switzerland","Europe","Bhutan","Asia",2000,3.4
"4251","United Kingdom","Europe","Bhutan","Asia",2000,0.02
"4279","Norway","Europe","Bhutan","Asia",2000,1.44
"4291","Australia","Oceania","Bhutan","Asia",2000,0.67
"4406","Canada","North America","Bhutan","Asia",2000,0.57
"4417","Italy","Europe","Bhutan","Asia",2000,0.03
"4466","Sweden","Europe","Bhutan","Asia",2000,0.27
"4479","France","Europe","Bhutan","Asia",2000,0.04
"4493","Japan","Asia","Bhutan","Asia",2000,7.18
"4506","Finland","Europe","Bolivia","South America",2000,0.22
"4540","Netherlands","Europe","Bolivia","South America",2000,33.25
"4545","Korea","Asia","Bolivia","South America",2000,0.11
"4554","France","Europe","Bolivia","South America",2000,8.28
"4634","Denmark","Europe","Bolivia","South America",2000,20.88
"4641","Germany","Europe","Bolivia","South America",2000,45.34
"4707","Belgium","Europe","Bolivia","South America",2000,9.31
"4708","Ireland","Europe","Bolivia","South America",2000,0.05
"4809","United Kingdom","Europe","Bolivia","South America",2000,12.59
"4880","Switzerland","Europe","Bolivia","South America",2000,10.55
"4912","Japan","Asia","Bolivia","South America",2000,43.73
"4929","Norway","Europe","Bolivia","South America",2000,2.8
"5031","Sweden","Europe","Bolivia","South America",2000,18.8
"5085","Canada","North America","Bolivia","South America",2000,5.67
"5107","Austria","Europe","Bolivia","South America",2000,2.98
"5270","Spain","Europe","Bolivia","South America",2000,22.44
"5283","Luxembourg","Europe","Bolivia","South America",2000,0.12
"5303","United States","North America","Bolivia","South America",2000,97.37
"5362","Italy","Europe","Bolivia","South America",2000,1.76
"5405","Spain","Europe","Burkina Faso","Africa",2000,2.45
"5423","Germany","Europe","Burkina Faso","Africa",2000,22.24
"5448","Austria","Europe","Burkina Faso","Africa",2000,2.99
"5612","Finland","Europe","Burkina Faso","Africa",2000,0.47
"5653","Ireland","Europe","Burkina Faso","Africa",2000,0.26
"5681","Korea","Asia","Burkina Faso","Africa",2000,0.01
"5759","Norway","Europe","Burkina Faso","Africa",2000,0.44
"5806","Sweden","Europe","Burkina Faso","Africa",2000,1.24
"5872","Belgium","Europe","Burkina Faso","Africa",2000,9.64
"5914","Denmark","Europe","Burkina Faso","Africa",2000,24.45
"5931","United States","North America","Burkina Faso","Africa",2000,9.33
"5939","Italy","Europe","Burkina Faso","Africa",2000,8.2
"6003","France","Europe","Burkina Faso","Africa",2000,82.23
"6059","Luxembourg","Europe","Burkina Faso","Africa",2000,6.23
"6154","Switzerland","Europe","Burkina Faso","Africa",2000,11.47
"6162","Japan","Asia","Burkina Faso","Africa",2000,21.25
"6163","United Kingdom","Europe","Burkina Faso","Africa",2000,0.45
"6196","Canada","North America","Burkina Faso","Africa",2000,8.32
"6229","Netherlands","Europe","Burkina Faso","Africa",2000,16.13
"6278","Switzerland","Europe","Burundi","Africa",2000,3.39
"6290","Spain","Europe","Burundi","Africa",2000,0.08
"6318","Italy","Europe","Burundi","Africa",2000,0.41
"6334","Canada","North America","Burundi","Africa",2000,1.27
"6350","Austria","Europe","Burundi","Africa",2000,1.2
"6359","Germany","Europe","Burundi","Africa",2000,3.02
"6408","Finland","Europe","Burundi","Africa",2000,0.97
"6422","Belgium","Europe","Burundi","Africa",2000,5.98
"6436","Sweden","Europe","Burundi","Africa",2000,4.25
"6437","Luxembourg","Europe","Burundi","Africa",2000,1.86
"6549","United Kingdom","Europe","Burundi","Africa",2000,1.74
"6669","France","Europe","Burundi","Africa",2000,4.78
"6713","Greece","Europe","Burundi","Africa",2000,0.01
"6811","United States","North America","Burundi","Africa",2000,0.96
"6846","Japan","Asia","Burundi","Africa",2000,0.24
"6875","Korea","Asia","Burundi","Africa",2000,0.03
"6890","Ireland","Europe","Burundi","Africa",2000,1.01
"6973","Norway","Europe","Burundi","Africa",2000,5.34
"7025","Netherlands","Europe","Burundi","Africa",2000,4.39
"7078","France","Europe","Cabo Verde","Africa",2000,4.32
"7093","Spain","Europe","Cabo Verde","Africa",2000,1.21
"7118","Denmark","Europe","Cabo Verde","Africa",2000,0.02
"7193","Norway","Europe","Cabo Verde","Africa",2000,0.06
"7216","Switzerland","Europe","Cabo Verde","Africa",2000,3.02
"7231","Netherlands","Europe","Cabo Verde","Africa",2000,5.98
"7232","Luxembourg","Europe","Cabo Verde","Africa",2000,8.3
"7277","Italy","Europe","Cabo Verde","Africa",2000,0.71
"7295","Portugal","Europe","Cabo Verde","Africa",2000,22.82
"7390","Austria","Europe","Cabo Verde","Africa",2000,4.33
"7495","Korea","Asia","Cabo Verde","Africa",2000,0.02
"7540","Belgium","Europe","Cabo Verde","Africa",2000,1.33
"7547","United States","North America","Cabo Verde","Africa",2000,2.9
"7549","Japan","Asia","Cabo Verde","Africa",2000,10.74
"7573","Sweden","Europe","Cabo Verde","Africa",2000,1.7
"7614","United Kingdom","Europe","Cabo Verde","Africa",2000,0.04
"7623","Germany","Europe","Cabo Verde","Africa",2000,2.15
"7672","Canada","North America","Cabo Verde","Africa",2000,0.08
"7809","Finland","Europe","Cambodia","Asia",2000,3.65
"7820","Canada","North America","Cambodia","Asia",2000,2.56
"7836","Austria","Europe","Cambodia","Asia",2000,0.42
"7902","Japan","Asia","Cambodia","Asia",2000,99.21
"7903","Italy","Europe","Cambodia","Asia",2000,0.87
"7937","Australia","Oceania","Cambodia","Asia",2000,25.69
"7967","United Kingdom","Europe","Cambodia","Asia",2000,13.03
"8134","Korea","Asia","Cambodia","Asia",2000,0.66
"8145","Ireland","Europe","Cambodia","Asia",2000,1.24
"8151","Netherlands","Europe","Cambodia","Asia",2000,7.38
"8215","Belgium","Europe","Cambodia","Asia",2000,3.12
"8289","France","Europe","Cambodia","Asia",2000,21.52
"8296","Sweden","Europe","Cambodia","Asia",2000,16.79
"8322","Denmark","Europe","Cambodia","Asia",2000,1.97
"8347","Poland","Europe","Cambodia","Asia",2000,0.02
"8375","Germany","Europe","Cambodia","Asia",2000,19.4
"8451","Norway","Europe","Cambodia","Asia",2000,6.15
"8471","Spain","Europe","Cambodia","Asia",2000,0.03
"8475","Luxembourg","Europe","Cambodia","Asia",2000,0.5
"8579","New Zealand","Oceania","Cambodia","Asia",2000,1.13
"8580","Switzerland","Europe","Cambodia","Asia",2000,1.84
"8605","United States","North America","Cambodia","Asia",2000,21.46
"8670","Germany","Europe","Cameroon","Africa",2000,46.96
"8684","Ireland","Europe","Cameroon","Africa",2000,0.16
"8695","United Kingdom","Europe","Cameroon","Africa",2000,8.07
"8715","France","Europe","Cameroon","Africa",2000,86.22
"8750","Sweden","Europe","Cameroon","Africa",2000,0.09
"8770","Canada","North America","Cameroon","Africa",2000,6.34
"8807","Switzerland","Europe","Cameroon","Africa",2000,2.07
"8930","Italy","Europe","Cameroon","Africa",2000,26.96
"8950","Greece","Europe","Cameroon","Africa",2000,0.04
"8954","Austria","Europe","Cameroon","Africa",2000,8.6
"9040","Norway","Europe","Cameroon","Africa",2000,0.69
"9093","Denmark","Europe","Cameroon","Africa",2000,0.98
"9175","Finland","Europe","Cameroon","Africa",2000,0.01
"9269","Netherlands","Europe","Cameroon","Africa",2000,4.31
"9275","Japan","Asia","Cameroon","Africa",2000,15.81
"9358","Luxembourg","Europe","Cameroon","Africa",2000,0.23
"9363","Belgium","Europe","Cameroon","Africa",2000,8.51
"9409","New Zealand","Oceania","Cameroon","Africa",2000,0.07
"9427","United States","North America","Cameroon","Africa",2000,2.53
"9455","Korea","Asia","Cameroon","Africa",2000,0.2
"9478","Poland","Europe","Cameroon","Africa",2000,0.02
"9507","Belgium","Europe","Central African Republic","Africa",2000,0.17
"9525","Greece","Europe","Central African Republic","Africa",2000,0.01
"9570","Norway","Europe","Central African Republic","Africa",2000,0.32
"9588","Austria","Europe","Central African Republic","Africa",2000,0.16
"9718","Sweden","Europe","Central African Republic","Africa",2000,0.27
"9797","Germany","Europe","Central African Republic","Africa",2000,7.2
"9832","France","Europe","Central African Republic","Africa",2000,18.71
"9884","Portugal","Europe","Central African Republic","Africa",2000,0.29
"9893","Switzerland","Europe","Central African Republic","Africa",2000,0.08
"9926","Spain","Europe","Central African Republic","Africa",2000,0.17
"9948","Canada","North America","Central African Republic","Africa",2000,0.09
"9959","Japan","Asia","Central African Republic","Africa",2000,22.75
"9964","United Kingdom","Europe","Central African Republic","Africa",2000,0.01
"10031","Italy","Europe","Central African Republic","Africa",2000,1.69
"10053","Ireland","Europe","Central African Republic","Africa",2000,0.02
"10097","United States","North America","Central African Republic","Africa",2000,1.11
"10181","Italy","Europe","Chad","Africa",2000,0.38
"10242","United Kingdom","Europe","Chad","Africa",2000,0.41
"10365","Canada","North America","Chad","Africa",2000,0.21
"10379","France","Europe","Chad","Africa",2000,24.66
"10453","Switzerland","Europe","Chad","Africa",2000,5.84
"10503","Japan","Asia","Chad","Africa",2000,0.21
"10589","Luxembourg","Europe","Chad","Africa",2000,0.23
"10622","Sweden","Europe","Chad","Africa",2000,0.2
"10636","Norway","Europe","Chad","Africa",2000,0.12
"10742","Belgium","Europe","Chad","Africa",2000,2.27
"10770","Finland","Europe","Chad","Africa",2000,0.04
"10778","United States","North America","Chad","Africa",2000,4.11
"10792","Australia","Oceania","Chad","Africa",2000,0.12
"10834","Greece","Europe","Chad","Africa",2000,0.01
"10843","Korea","Asia","Chad","Africa",2000,0.22
"10868","Germany","Europe","Chad","Africa",2000,14.87
"10951","Ireland","Europe","Comoros","Africa",2000,0.01
"10967","Belgium","Europe","Comoros","Africa",2000,0.09
"11069","France","Europe","Comoros","Africa",2000,10.6
"11071","Germany","Europe","Comoros","Africa",2000,0.03
"11117","United States","North America","Comoros","Africa",2000,0.04
"11165","United Kingdom","Europe","Comoros","Africa",2000,0.03
"11273","Belgium","Europe","Congo","Africa",2000,0.01
"11279","Sweden","Europe","Congo","Africa",2000,1.63
"11287","Poland","Europe","Congo","Africa",2000,0.02
"11304","Austria","Europe","Congo","Africa",2000,0.06
"11329","Korea","Asia","Congo","Africa",2000,0.02
"11347","Germany","Europe","Congo","Africa",2000,2.34
"11389","Luxembourg","Europe","Congo","Africa",2000,0.77
"11478","Canada","North America","Congo","Africa",2000,0.67
"11504","Switzerland","Europe","Congo","Africa",2000,0.6
"11539","France","Europe","Congo","Africa",2000,9.81
"11560","Greece","Europe","Congo","Africa",2000,0.11
"11571","United Kingdom","Europe","Congo","Africa",2000,0.04
"11729","Norway","Europe","Congo","Africa",2000,1.98
"11788","Japan","Asia","Congo","Africa",2000,0.07
"11800","United States","North America","Congo","Africa",2000,3.51
"11872","Italy","Europe","Congo","Africa",2000,1.72
"12025","Belgium","Europe","Cote d'Ivoire","Africa",2000,13.89
"12105","Sweden","Europe","Cote d'Ivoire","Africa",2000,0.21
"12145","Canada","North America","Cote d'Ivoire","Africa",2000,3.53
"12188","Australia","Oceania","Cote d'Ivoire","Africa",2000,0.01
"12195","Austria","Europe","Cote d'Ivoire","Africa",2000,2.23
"12311","Greece","Europe","Cote d'Ivoire","Africa",2000,0.15
"12353","Netherlands","Europe","Cote d'Ivoire","Africa",2000,10.3
"12413","Italy","Europe","Cote d'Ivoire","Africa",2000,0.21
"12503","France","Europe","Cote d'Ivoire","Africa",2000,156.26
"12504","Germany","Europe","Cote d'Ivoire","Africa",2000,15.69
"12508","Spain","Europe","Cote d'Ivoire","Africa",2000,12.62
"12527","United States","North America","Cote d'Ivoire","Africa",2000,10
"12529","United Kingdom","Europe","Cote d'Ivoire","Africa",2000,1.09
"12588","Japan","Asia","Cote d'Ivoire","Africa",2000,23.4
"12646","Switzerland","Europe","Cote d'Ivoire","Africa",2000,0.31
"12686","Norway","Europe","Cote d'Ivoire","Africa",2000,0.15
"12758","Sweden","Europe","Democratic People's Republic of Korea","Asia",2000,3.45
"12796","Norway","Europe","Democratic People's Republic of Korea","Asia",2000,3.33
"12798","Portugal","Europe","Democratic People's Republic of Korea","Asia",2000,0.01
"12830","Germany","Europe","Democratic People's Republic of Korea","Asia",2000,1.49
"12842","Australia","Oceania","Democratic People's Republic of Korea","Asia",2000,7.09
"12884","Belgium","Europe","Democratic People's Republic of Korea","Asia",2000,0.01
"12899","Netherlands","Europe","Democratic People's Republic of Korea","Asia",2000,0.22
"12902","Austria","Europe","Democratic People's Republic of Korea","Asia",2000,0.05
"12997","Canada","North America","Democratic People's Republic of Korea","Asia",2000,2.36
"13018","Italy","Europe","Democratic People's Republic of Korea","Asia",2000,1.43
"13050","United States","North America","Democratic People's Republic of Korea","Asia",2000,1.58
"13073","United Kingdom","Europe","Democratic People's Republic of Korea","Asia",2000,1.26
"13115","France","Europe","Democratic People's Republic of Korea","Asia",2000,1.69
"13121","Switzerland","Europe","Democratic People's Republic of Korea","Asia",2000,2.61
"13123","New Zealand","Oceania","Democratic People's Republic of Korea","Asia",2000,0.33
"13158","Ireland","Europe","Democratic People's Republic of Korea","Asia",2000,0.01
"13207","Belgium","Europe","Democratic Republic of the Congo","Africa",2000,26.68
"13270","Sweden","Europe","Democratic Republic of the Congo","Africa",2000,7.69
"13317","Australia","Oceania","Democratic Republic of the Congo","Africa",2000,0.01
"13408","Poland","Europe","Democratic Republic of the Congo","Africa",2000,0.05
"13437","France","Europe","Democratic Republic of the Congo","Africa",2000,8.21
"13500","Luxembourg","Europe","Democratic Republic of the Congo","Africa",2000,0.2
"13519","United Kingdom","Europe","Democratic Republic of the Congo","Africa",2000,8.03
"13588","Netherlands","Europe","Democratic Republic of the Congo","Africa",2000,4.67
"13592","Canada","North America","Democratic Republic of the Congo","Africa",2000,5.6
"13598","Korea","Asia","Democratic Republic of the Congo","Africa",2000,0.01
"13625","Italy","Europe","Democratic Republic of the Congo","Africa",2000,0.96
"13692","Japan","Asia","Democratic Republic of the Congo","Africa",2000,0.47
"13717","Greece","Europe","Democratic Republic of the Congo","Africa",2000,0.07
"13761","Austria","Europe","Democratic Republic of the Congo","Africa",2000,2.65
"13935","Norway","Europe","Democratic Republic of the Congo","Africa",2000,5.66
"13944","United States","North America","Democratic Republic of the Congo","Africa",2000,12.75
"13964","Germany","Europe","Democratic Republic of the Congo","Africa",2000,12.76
"14030","Ireland","Europe","Democratic Republic of the Congo","Africa",2000,0.59
"14041","Finland","Europe","Democratic Republic of the Congo","Africa",2000,0.88
"14117","Spain","Europe","Democratic Republic of the Congo","Africa",2000,0.85
"14119","Switzerland","Europe","Democratic Republic of the Congo","Africa",2000,3.98
"14160","Japan","Asia","Djibouti","Africa",2000,13.92
"14210","Switzerland","Europe","Djibouti","Africa",2000,0.42
"14309","Netherlands","Europe","Djibouti","Africa",2000,0.21
"14397","Italy","Europe","Djibouti","Africa",2000,5.12
"14479","Germany","Europe","Djibouti","Africa",2000,0.3
"14483","United States","North America","Djibouti","Africa",2000,1.14
"14512","France","Europe","Djibouti","Africa",2000,20.62
"14514","Canada","North America","Djibouti","Africa",2000,0.1
"14530","Korea","Asia","Djibouti","Africa",2000,0.05
"14534","Norway","Europe","Djibouti","Africa",2000,0.28
"14566","Netherlands","Europe","Egypt","Africa",2000,17.48
"14578","Belgium","Europe","Egypt","Africa",2000,0.01
"14663","Australia","Oceania","Egypt","Africa",2000,8.43
"14711","Sweden","Europe","Egypt","Africa",2000,2.57
"14904","France","Europe","Egypt","Africa",2000,241.7
"14994","Germany","Europe","Egypt","Africa",2000,65.16
"15001","Finland","Europe","Egypt","Africa",2000,3.46
"15007","Canada","North America","Egypt","Africa",2000,9.17
"15039","Greece","Europe","Egypt","Africa",2000,0.73
"15072","United Kingdom","Europe","Egypt","Africa",2000,4.1
"15125","Austria","Europe","Egypt","Africa",2000,24.86
"15150","Korea","Asia","Egypt","Africa",2000,0.66
"15311","New Zealand","Oceania","Egypt","Africa",2000,0.01
